id,complaint_id,raw_text,address,ward_name,ward_id,zone,category,urgency_score,status,officer_id,department,filed_date,resolved_date,resolution_days,is_fake_resolution,is_affluent_ward,source,predicted_category,confidence,ai_urgency_score,latitude,longitude
629.0,SYNDBDA53,Dirty and smelly water coming from taps in Rajarajeswari Nagar since 11 days. Suspected sewage contamination. Children and elderly residents getting sick.,"81, CMH Road, Rajarajeswari Nagar, Bengaluru",Rajarajeswari Nagar,155.0,West,Water,11.0,resolved,OFF672,BWSSB,2025-12-12 12:55:24,2025-12-31 12:55:24,19.0,False,False,synthetic,,,,,
630.0,SYNB8DFFE,Dead cow lying near mosque for 43 days. BBMP not removing despite multiple calls to helpline. Terrible stench and disease risk to nearby residents.,"185, 5th Cross, HSR Layout, Bengaluru",HSR Layout,174.0,South,Sanitation,42.0,open,,SWM,2026-02-15 12:55:24,,,False,True,synthetic,,,,,
631.0,SYN777EA3,Open garbage dumping happening near Brigade Road by outsiders. BBMP has not put up any fencing or signboard. Area turning into permanent garbage dump.,"155, Brigade Road, Govindrajnagar, Bengaluru",Govindrajnagar,57.0,West,Sanitation,38.0,resolved,OFF106,SWM,2026-03-12 12:55:24,2026-03-26 12:55:24,14.0,False,False,synthetic,,,,,
632.0,SYNF110AB,High tension wire passing over residential area in BTM Layout at unsafe height. Coconut trees touching the wire. Risk of short circuit and fire.,"274, Sarjapur Road, BTM Layout, Bengaluru",BTM Layout,168.0,South,Electricity,90.0,resolved,OFF417,BESCOM,2025-12-26 12:55:24,2026-01-31 12:55:24,36.0,False,False,synthetic,,,,,
633.0,SYN31E2B2,Deep crater near metro station on Sarjapur Road filled with rainwater. Looks like normal puddle but is actually 2 feet deep. Already caused 2 bike accidents this week.,"133, Sarjapur Road, Jayanagar, Bengaluru",Jayanagar,172.0,South,Road,86.0,resolved,OFF270,Engineering,2026-01-08 12:55:24,2026-01-14 12:55:24,6.0,False,True,synthetic,,,,,
634.0,SYN2D0DD1,Commercial establishment near BBMP park dumping garbage on road at night. BBMP enforcement not taking action despite complaints. Need CCTV monitoring.,"22, Outer Ring Road, RT Nagar, Bengaluru",RT Nagar,25.0,North,Sanitation,28.0,open,,SWM,2026-03-02 12:55:24,,,False,False,synthetic,,,,,
635.0,SYN0A45DD,Overflowing garbage bin near lake area on Varthur Road has not been emptied for 27 days. Terrible stench affecting entire locality. Stray animals scattering garbage.,"167, Varthur Road, Banashankari, Bengaluru",Banashankari,165.0,South,Sanitation,43.0,resolved,OFF165,SWM,2026-01-10 12:55:24,2026-02-14 12:55:24,35.0,False,False,synthetic,,,,,
636.0,SYN50E0FE,Road in RT Nagar completely broken after last rain. No repairs done for 19 days. Vehicle tyres getting damaged daily. Serious accident risk for two wheelers.,"64, Hosur Road, RT Nagar, Bengaluru",RT Nagar,25.0,North,Road,74.0,resolved,OFF682,Engineering,2026-01-11 12:55:24,2026-03-13 12:55:24,61.0,False,False,synthetic,,,,,
637.0,SYNC79705,Frequent power fluctuations in Nagawara damaging appliances. Three refrigerators and TVs already damaged in our building. BESCOM not taking responsibility.,"99, 2nd Main Road, Nagawara, Bengaluru",Nagawara,24.0,North,Electricity,55.0,resolved,OFF352,BESCOM,2025-12-04 12:55:24,2026-01-07 12:55:24,34.0,False,False,synthetic,,,,,
638.0,SYN518FF5,New water connection applied 6 months ago but not given yet. All documents submitted. Bribe demanded by BWSSB officials for processing connection.,"133, Hosur Road, Shivajinagar, Bengaluru",Shivajinagar,73.0,Central,Water,27.0,open,,BWSSB,2025-11-26 12:55:24,,,False,False,synthetic,,,,,
639.0,SYN138AC9,Loudspeaker from commercial establishment near SBI branch playing music at high volume till midnight every day. Police and BBMP both not taking action.,"106, Tumkur Road, Shivajinagar, Bengaluru",Shivajinagar,73.0,Central,Noise,16.0,resolved,OFF924,Health,2025-12-12 12:55:24,2026-04-12 12:55:24,121.0,True,False,synthetic,,,,,
640.0,SYN812A53,High tension wire passing over residential area in Shivajinagar at unsafe height. Coconut trees touching the wire. Risk of short circuit and fire.,"161, Panathur Road, Shivajinagar, Bengaluru",Shivajinagar,73.0,Central,Electricity,82.0,resolved,OFF968,BESCOM,2026-01-14 12:55:24,2026-01-18 12:55:24,4.0,False,False,synthetic,,,,,
641.0,SYNBE730A,Power cuts in Indiranagar every day for 50 to 6 hours. BESCOM not giving any schedule. Work from home professionals and students severely affected.,"263, Varthur Road, Indiranagar, Bengaluru",Indiranagar,80.0,East,Electricity,27.0,open,,BESCOM,2025-11-28 12:55:24,,,False,True,synthetic,,,,,
642.0,SYNB31DFE,Construction work near Jayanagar happening at night beyond 10 PM for past 33 days. Builder ignoring BBMP rules. Residents unable to sleep. Children and sick people affected.,"27, 5th Cross, Jayanagar, Bengaluru",Jayanagar,172.0,South,Noise,40.0,open,,Health,2026-01-10 12:55:24,,,False,True,synthetic,,,,,
643.0,SYN85C51C,No water supply in Govindrajnagar for past 22 days. Residents buying water tankers at Rs 800 per trip. BWSSB not responding. Please take immediate action.,"127, Panathur Road, Govindrajnagar, Bengaluru",Govindrajnagar,57.0,West,Water,47.0,resolved,OFF571,BWSSB,2026-01-12 12:55:24,2026-03-02 12:55:24,49.0,False,False,synthetic,,,,,
644.0,SYN5B0F53,Loudspeaker from commercial establishment near auto stand playing music at high volume till midnight every day. Police and BBMP both not taking action.,"221, Panathur Road, Sadashivanagar, Bengaluru",Sadashivanagar,3.0,West,Noise,33.0,open,,Health,2026-01-30 12:55:24,,,False,True,synthetic,,,,,
645.0,SYN8334E8,Unauthorized event hall near Jayanagar conducting events with loud music on weeknights. No permission from BBMP. Residents unable to sleep.,"11, Varthur Road, Jayanagar, Bengaluru",Jayanagar,172.0,South,Noise,19.0,open,,Health,2026-01-14 12:55:24,,,False,True,synthetic,,,,,
646.0,SYNE7EB02,Unauthorized event hall near Kadubeesanahalli conducting events with loud music on weeknights. No permission from BBMP. Residents unable to sleep.,"71, Outer Ring Road, Kadubeesanahalli, Bengaluru",Kadubeesanahalli,87.0,East,Noise,28.0,resolved,OFF304,Health,2025-12-21 12:55:24,2026-04-11 12:55:24,111.0,False,False,synthetic,,,,,
647.0,SYN993E14,Open water sump near bus stop has mosquito breeding. Kids playing nearby at risk. Sump has been open for 30 days without any action from authorities.,"242, Outer Ring Road, Govindrajnagar, Bengaluru",Govindrajnagar,57.0,West,Water,12.0,resolved,OFF132,BWSSB,2026-01-27 12:55:24,2026-02-05 12:55:24,9.0,False,False,synthetic,,,,,
648.0,SYN2FAE65,Vendor encroachment near church spreading onto road every day. Area impassable during morning hours. BBMP pourakarmikas protecting vendors.,"19, 1st Main Road, Hebbal, Bengaluru",Hebbal,16.0,North,Encroachment,28.0,resolved,OFF312,Town Planning,2026-01-08 12:55:24,2026-11-15 12:55:24,311.0,False,False,synthetic,,,,,
649.0,SYNA1B380,Water pipe burst near metro station on Tumkur Road. Massive water wastage happening for 40 days. Road also getting damaged due to water logging.,"20, Tumkur Road, HSR Layout, Bengaluru",HSR Layout,174.0,South,Water,62.0,open,,BWSSB,2026-01-07 12:55:24,,,False,True,synthetic,,,,,
650.0,SYNABB52F,Auto repair workshop on Hosur Road near residential area making loud noise from 6 AM to 10 PM. BBMP issued notice but workshop continues operating without action.,"272, Hosur Road, Dasarahalli, Bengaluru",Dasarahalli,4.0,West,Noise,35.0,open,,Health,2025-12-13 12:55:24,,,False,False,synthetic,,,,,
651.0,SYNC095B5,Large pothole on Hosur Road near church causing accidents and vehicle damage for past 32 days. Three two-wheelers have already fallen. No action from BBMP despite multiple complaints.,"250, Hosur Road, Rajajinagar, Bengaluru",Rajajinagar,67.0,West,Road,89.0,open,,Engineering,2025-12-14 12:55:24,,,False,False,synthetic,,,,,
652.0,SYNA86104,Drainage work done near primary health centre but not connected to main drain. Water accumulating and stagnating for 60 days. Work appears to be substandard.,"235, HAL Airport Road, Bommanahalli, Bengaluru",Bommanahalli,174.0,South,Drainage,26.0,resolved,OFF674,Engineering,2026-01-31 12:55:24,2026-03-14 12:55:24,42.0,True,False,synthetic,,,,,
653.0,SYNC08A8D,Storm drain near Channasandra encroached by builder for construction. Natural water flow blocked causing flooding in nearby low lying areas during rain.,"212, Hosur Road, Channasandra, Bengaluru",Channasandra,92.0,East,Encroachment,98.0,open,,Town Planning,2025-11-20 12:55:24,,,False,False,synthetic,,,,,
654.0,SYN54614E,Encroachment on BDA formed road near Sadashivanagar. Road width reduced from 40 feet to 20 feet due to encroachments. Traffic chaos during peak hours.,"67, Kanakapura Road, Sadashivanagar, Bengaluru",Sadashivanagar,3.0,West,Encroachment,34.0,open,,Town Planning,2026-02-20 12:55:24,,,False,True,synthetic,,,,,
655.0,SYNF0C80F,Underground water tank on Hosur Road has crack. Water seeping out for weeks. Request immediate repair before tank collapses and causes accident.,"60, Hosur Road, Kadubeesanahalli, Bengaluru",Kadubeesanahalli,87.0,East,Water,78.0,resolved,OFF420,BWSSB,2025-11-20 12:55:24,2025-12-14 12:55:24,24.0,False,False,synthetic,,,,,
656.0,SYN6065A4,Dirty and smelly water coming from taps in Malleswaram since 19 days. Suspected sewage contamination. Children and elderly residents getting sick.,"109, 2nd Main Road, Malleswaram, Bengaluru",Malleswaram,44.0,West,Water,40.0,resolved,OFF652,BWSSB,2026-01-04 12:55:24,2026-01-08 12:55:24,4.0,False,True,synthetic,,,,,
657.0,SYN10493C,Sewage water mixing with drinking water pipeline near 1st Main Road. Residents falling sick. Children having stomach infections. Health emergency situation in HSR Layout.,"113, 1st Main Road, HSR Layout, Bengaluru",HSR Layout,174.0,South,Water,86.0,resolved,OFF575,BWSSB,2026-01-25 12:55:24,2026-01-30 12:55:24,5.0,False,True,synthetic,,,,,
658.0,SYNFCFD53,Construction debris dumped on 2nd Main Road for 4 days by contractor. Half the road blocked. Traffic situation has become chaotic. Contractor not removing despite repeated requests.,"297, 2nd Main Road, Koramangala, Bengaluru",Koramangala,151.0,South,Road,66.0,resolved,OFF554,Engineering,2026-02-05 12:55:24,2026-02-08 12:55:24,3.0,False,True,synthetic,,,,,
659.0,SYNC9515C,Water pipe burst near bus terminus on Varthur Road. Massive water wastage happening for 7 days. Road also getting damaged due to water logging.,"169, Varthur Road, Hebbal, Bengaluru",Hebbal,16.0,North,Water,47.0,resolved,OFF892,BWSSB,2025-11-26 12:55:24,2025-12-08 12:55:24,12.0,False,False,synthetic,,,,,
660.0,SYN202F42,Loudspeaker from commercial establishment near post office playing music at high volume till midnight every day. Police and BBMP both not taking action.,"93, Kanakapura Road, Kadubeesanahalli, Bengaluru",Kadubeesanahalli,87.0,East,Noise,27.0,resolved,OFF798,Health,2025-11-28 12:55:24,2026-03-20 12:55:24,112.0,True,False,synthetic,,,,,
661.0,SYN17C94D,Drainage work done near bus terminus but not connected to main drain. Water accumulating and stagnating for 51 days. Work appears to be substandard.,"251, Borewell Road, BTM Layout, Bengaluru",BTM Layout,168.0,South,Drainage,37.0,open,,Engineering,2026-02-14 12:55:24,,,False,False,synthetic,,,,,
662.0,SYNB3579A,Dirty and smelly water coming from taps in Whitefield since 38 days. Suspected sewage contamination. Children and elderly residents getting sick.,"106, Panathur Road, Whitefield, Bengaluru",Whitefield,84.0,East,Water,18.0,open,,BWSSB,2025-12-03 12:55:24,,,False,True,synthetic,,,,,
663.0,REAL006,Drainage manhole in Kadubeesanahalli on Panathur road is overflowing from many days. Impossible to walk on that road. Vehicles also having hard time navigating. Smell is unbearable.,"Panathur Road, Kadubeesanahalli",Marathahalli,85.0,East,Drainage,56.0,open,,Engineering,2025-09-21 12:55:24,,,False,False,real,,,,,
664.0,SYN497CF9,Frequent power fluctuations in Hebbal damaging appliances. Three refrigerators and TVs already damaged in our building. BESCOM not taking responsibility.,"111, 8th Cross, Hebbal, Bengaluru",Hebbal,16.0,North,Electricity,49.0,resolved,OFF237,BESCOM,2026-02-28 12:55:24,2026-03-04 12:55:24,4.0,True,False,synthetic,,,,,
665.0,SYN3DD5A4,Auto repair workshop on Mysore Road near residential area making loud noise from 6 AM to 10 PM. BBMP issued notice but workshop continues operating without action.,"195, Mysore Road, Nagawara, Bengaluru",Nagawara,24.0,North,Noise,31.0,resolved,OFF459,Health,2026-03-05 12:55:24,2026-07-13 12:55:24,130.0,False,False,synthetic,,,,,
666.0,SYN60E8D0,Transformer near railway crossing sparking and making loud noise for 8 days. Residents afraid it will catch fire. BESCOM lineman visited but did not fix.,"237, 5th Cross, Bommanahalli, Bengaluru",Bommanahalli,174.0,South,Electricity,96.0,resolved,OFF385,BESCOM,2026-01-19 12:55:24,2026-01-28 12:55:24,9.0,False,False,synthetic,,,,,
667.0,SYN53F2B4,Commercial establishment near church dumping garbage on road at night. BBMP enforcement not taking action despite complaints. Need CCTV monitoring.,"284, CMH Road, Channasandra, Bengaluru",Channasandra,92.0,East,Sanitation,18.0,open,,SWM,2025-12-30 12:55:24,,,False,False,synthetic,,,,,
668.0,SYN835EE9,Open manhole on KR Road near church has no cover for 40 days. Extremely dangerous especially at night. One person has already fallen. Urgent action needed.,"47, KR Road, Chikkabettahalli, Bengaluru",Chikkabettahalli,8.0,North,Drainage,93.0,open,,Engineering,2026-01-01 12:55:24,,,False,False,synthetic,,,,,
669.0,SYN0D8763,Naala encroachment near Panathur Road by plot owner. Sewage now backing up into adjacent plots during rain. BBMP survey team visited but no action in 20 days.,"109, Panathur Road, Marathahalli, Bengaluru",Marathahalli,85.0,East,Encroachment,24.0,open,,Town Planning,2025-12-09 12:55:24,,,False,False,synthetic,,,,,
670.0,SYNAFAD94,Footpath near 100 Feet Road completely encroached by vendors and construction material. Pedestrians forced to walk on road risking their lives.,"199, 100 Feet Road, Yelahanka, Bengaluru",Yelahanka,5.0,North,Road,14.0,open,,Engineering,2026-01-08 12:55:24,,,False,False,synthetic,,,,,
671.0,SYNE149A0,No road markings or reflectors on 2nd Main Road. Night driving is dangerous. Several accidents have occurred at this junction. Need proper road markings urgently.,"35, 2nd Main Road, Hebbal, Bengaluru",Hebbal,16.0,North,Road,77.0,open,,Engineering,2026-02-12 12:55:24,,,False,False,synthetic,,,,,
672.0,SYN60771A,Government land near Bellary Road encroached. Compound wall being built on BBMP road margin. Construction happening without any plan approval or permission.,"23, Bellary Road, Shivajinagar, Bengaluru",Shivajinagar,73.0,Central,Encroachment,15.0,resolved,OFF155,Town Planning,2026-02-26 12:55:24,2026-12-11 12:55:24,288.0,False,False,synthetic,,,,,
673.0,SYNFFF97A,Naala encroachment near Brigade Road by plot owner. Sewage now backing up into adjacent plots during rain. BBMP survey team visited but no action in 41 days.,"232, Brigade Road, Dasarahalli, Bengaluru",Dasarahalli,4.0,West,Encroachment,29.0,open,,Town Planning,2025-12-18 12:55:24,,,False,False,synthetic,,,,,
674.0,SYNCB6425,Speed breaker missing on KR Road near school zone. Children crossing road at risk. Vehicles speeding dangerously. Multiple near misses reported.,"196, KR Road, RT Nagar, Bengaluru",RT Nagar,25.0,North,Road,82.0,resolved,OFF545,Engineering,2026-01-16 12:55:24,2026-02-18 12:55:24,33.0,False,False,synthetic,,,,,
675.0,SYN14FA12,Storm drain near RT Nagar encroached by builder for construction. Natural water flow blocked causing flooding in nearby low lying areas during rain.,"261, 2nd Main Road, RT Nagar, Bengaluru",RT Nagar,25.0,North,Encroachment,81.0,resolved,OFF329,Town Planning,2026-02-02 12:55:24,2027-01-22 12:55:24,354.0,True,False,synthetic,,,,,
676.0,SYN906266,Water supply stopped completely in Govindrajnagar since last 17 days with no notice. Residents with medical conditions severely affected. Elderly residents suffering.,"40, 8th Cross, Govindrajnagar, Bengaluru",Govindrajnagar,57.0,West,Water,29.0,open,,BWSSB,2026-01-21 12:55:24,,,False,False,synthetic,,,,,
677.0,SYN678AA8,No water supply in Malleswaram for past 17 days. Residents buying water tankers at Rs 800 per trip. BWSSB not responding. Please take immediate action.,"40, 2nd Main Road, Malleswaram, Bengaluru",Malleswaram,44.0,West,Water,48.0,open,,BWSSB,2026-01-30 12:55:24,,,False,True,synthetic,,,,,
678.0,SYNB04B91,Water pipe burst near BBMP park on Bellary Road. Massive water wastage happening for 4 days. Road also getting damaged due to water logging.,"282, Bellary Road, Indiranagar, Bengaluru",Indiranagar,80.0,East,Water,61.0,resolved,OFF280,BWSSB,2026-02-07 12:55:24,2026-02-10 12:55:24,3.0,False,True,synthetic,,,,,
